id	rule_index	rule	grounding
1398	Rule_82	?b hasUserId ?f ?a hasVisitId ?f => ?a Response_by_User ?b	407 hasUserId 407 | 407_UM19 hasVisitId 407 => 407_UM19 Response_by_User 407
689	Rule_55	?a hasVisitId ?d ?d type User => ?a type Response	248_M003_01 hasVisitId 248 | 248 type User => 248_M003_01 type Response
851	Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	87_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 87_M007_01 type Response
159	Rule_15	?d hasQuestion_Category Quality ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM12 hasQuestion_Category Quality | 30120006 is_Answer_To UM12 => 30120006 hasAnswerScale_Type Nominal
895	Rule_61	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a type Response	216_M010_01 hasQuestion M010_01 | M010_01 hasQuestion_Category Degree => 216_M010_01 type Response
1185	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	82_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 82_M007_01 ResponseOnPlatform 1
257	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30180003 is_Answer_To UM18 | UM18 type Question => 30180003 hasAnswerScale_Type Nominal
335	Rule_25	?d hasQuestion_Category Degree ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	M010_01 hasQuestion_Category Degree | 10100105 is_Answer_To M010_01 => 10100105 hasAnswerScale_Type Ordinal
1402	Rule_82	?b hasUserId ?f ?a hasVisitId ?f => ?a Response_by_User ?b	407 hasUserId 407 | 407_UM23 hasVisitId 407 => 407_UM23 Response_by_User 407
1039	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 196_M007_01 hasQuestion M007_01 => 196_M007_01 type Response
515	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	39_M010_01 hasQuestion M010_01 | M010_01 hasQuestion_Category Degree => 39_M010_01 ResponseOnPlatform 1
1015	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 375_SU01_02 hasQuestion SU01_02 => 375_SU01_02 ResponseOnPlatform 1
768	Rule_57	?a Response_by_User ?d ?d type User => ?a ResponseOnPlatform 1	411_UM17 Response_by_User 411 | 411 type User => 411_UM17 ResponseOnPlatform 1
1311	Rule_76	?a Response_by_User ?d ?a hasVisitId ?d => ?a type Response	221_M007_01 Response_by_User 221 | 221_M007_01 hasVisitId 221 => 221_M007_01 type Response
761	Rule_57	?a Response_by_User ?d ?d type User => ?a ResponseOnPlatform 1	454_UM03 Response_by_User 454 | 454 type User => 454_UM03 ResponseOnPlatform 1
1099	Rule_6	?a chosen_Answer_Code 4 => ?a ResponseOnPlatform 1	452_UM15 chosen_Answer_Code 4 => 452_UM15 ResponseOnPlatform 1
521	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	105_M004_01 hasQuestion M004_01 | M004_01 hasQuestion_Category Degree => 105_M004_01 ResponseOnPlatform 1
22	Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30170002 type Answer => 30170002 hasAnswerScale_Type Nominal
356	Rule_25	?d hasQuestion_Category Degree ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	M003_01 hasQuestion_Category Degree | 10030106 is_Answer_To M003_01 => 10030106 hasAnswerScale_Type Ordinal
1466	Rule_9	?a chosen_Answer_Code 4 => ?a type Response	422_UM17 chosen_Answer_Code 4 => 422_UM17 type Response
340	Rule_25	?d hasQuestion_Category Degree ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	M004_01 hasQuestion_Category Degree | 10040101 is_Answer_To M004_01 => 10040101 hasAnswerScale_Type Ordinal
431	Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010905 ResponseCode 5 | 5 type User => 20010905 hasAnswerScale_Type Ordinal
473	Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	310 label Username_310 | 310 label Username_310 => 310 hasUserId 310
217	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30170001 hasAnswerId 30170001 | 30170001 hasAnswerId 30170001 => 30170001 hasAnswerScale_Type Nominal
911	Rule_62	?d belongsTo ME1 ?a hasQuestion ?d => ?a ResponseOnPlatform 1	M007_01 belongsTo ME1 | 17_M007_01 hasQuestion M007_01 => 17_M007_01 ResponseOnPlatform 1
1199	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 348_SU01_02 hasQuestion SU01_02 => 348_SU01_02 type Response
1011	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 369_SU01_02 hasQuestion SU01_02 => 369_SU01_02 ResponseOnPlatform 1
1453	Rule_8	?a chosen_Answer_Code 5 => ?a type Response	452_UM04 chosen_Answer_Code 5 => 452_UM04 type Response
93	Rule_13	?a hasAnswerId ?d ?d type Answer => ?a hasAnswerScale_Type Nominal	30020003 hasAnswerId 30020003 | 30020003 type Answer => 30020003 hasAnswerScale_Type Nominal
1008	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 389_SU01_02 hasQuestion SU01_02 => 389_SU01_02 ResponseOnPlatform 1
1070	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	392_SU01_10 hasQuestion SU01_10 | SU01_10 hasQuestion_Category Agreement => 392_SU01_10 type Response
696	Rule_55	?a hasVisitId ?d ?d type User => ?a type Response	445_UM25 hasVisitId 445 | 445 type User => 445_UM25 type Response
996	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 397_SU01_02 hasQuestion SU01_02 => 397_SU01_02 ResponseOnPlatform 1
153	Rule_15	?d hasQuestion_Category Quality ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM03 hasQuestion_Category Quality | 30030004 is_Answer_To UM03 => 30030004 hasAnswerScale_Type Nominal
1425	Rule_87	?f hasUserId ?b ?a hasVisitId ?f => ?a Response_by_User ?b	407 hasUserId 407 | 407_UM07 hasVisitId 407 => 407_UM07 Response_by_User 407
1492	Rule_9	?a chosen_Answer_Code 4 => ?a type Response	486_UM11 chosen_Answer_Code 4 => 486_UM11 type Response
789	Rule_58	?d belongsTo uMARS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	UM03 belongsTo uMARS | 466_UM03 hasQuestion UM03 => 466_UM03 ResponseOnPlatform 1
580	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	444_UM09 hasQuestion UM09 | UM09 hasQuestion_Category Quality => 444_UM09 ResponseOnPlatform 1
703	Rule_55	?a hasVisitId ?d ?d type User => ?a type Response	136_M002_01 hasVisitId 136 | 136 type User => 136_M002_01 type Response
1253	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	433_UM11 Response_by_User 433 | 433_UM11 hasVisitId 433 => 433_UM11 ResponseOnPlatform 1
487	Rule_3	?a type Response => ?a ResponseOnPlatform 1	308_M006_01 type Response => 308_M006_01 ResponseOnPlatform 1
559	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	202_M004_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 202_M004_01 ResponseOnPlatform 1
801	Rule_58	?d belongsTo uMARS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	UM03 belongsTo uMARS | 444_UM03 hasQuestion UM03 => 444_UM03 ResponseOnPlatform 1
512	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	41_M002_01 hasQuestion M002_01 | M002_01 hasQuestion_Category Degree => 41_M002_01 ResponseOnPlatform 1
633	Rule_53	?a hasVisitId ?d ?d type User => ?a ResponseOnPlatform 1	398_SU01_08 hasVisitId 398 | 398 type User => 398_SU01_08 ResponseOnPlatform 1
1107	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	338_SU01_01 hasQuestion SU01_01 | SU01_01 type Question => 338_SU01_01 type Response
1477	Rule_9	?a chosen_Answer_Code 4 => ?a type Response	449_UM25 chosen_Answer_Code 4 => 449_UM25 type Response
790	Rule_58	?d belongsTo uMARS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	UM03 belongsTo uMARS | 442_UM03 hasQuestion UM03 => 442_UM03 ResponseOnPlatform 1
116	Rule_13	?a hasAnswerId ?d ?d type Answer => ?a hasAnswerScale_Type Nominal	30080001 hasAnswerId 30080001 | 30080001 type Answer => 30080001 hasAnswerScale_Type Nominal
740	Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	488_UM25 hasQuestion UM25 | UM25 hasQuestion_Category Agreement => 488_UM25 ResponseOnPlatform 1
1081	Rule_6	?a chosen_Answer_Code 4 => ?a ResponseOnPlatform 1	413_UM23 chosen_Answer_Code 4 => 413_UM23 ResponseOnPlatform 1
830	Rule_5	?a chosen_Answer_Code 5 => ?a ResponseOnPlatform 1	321_SU01_09 chosen_Answer_Code 5 => 321_SU01_09 ResponseOnPlatform 1
119	Rule_13	?a hasAnswerId ?d ?d type Answer => ?a hasAnswerScale_Type Nominal	30040001 hasAnswerId 30040001 | 30040001 type Answer => 30040001 hasAnswerScale_Type Nominal
656	Rule_53	?a hasVisitId ?d ?d type User => ?a ResponseOnPlatform 1	471_UM10 hasVisitId 471 | 471 type User => 471_UM10 ResponseOnPlatform 1
635	Rule_53	?a hasVisitId ?d ?d type User => ?a ResponseOnPlatform 1	456_UM17 hasVisitId 456 | 456 type User => 456_UM17 ResponseOnPlatform 1
369	Rule_26	?d belongsTo ME1 ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	M004_01 belongsTo ME1 | 10040103 is_Answer_To M004_01 => 10040103 hasAnswerScale_Type Ordinal
268	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30150004 is_Answer_To UM15 | UM15 type Question => 30150004 hasAnswerScale_Type Nominal
655	Rule_53	?a hasVisitId ?d ?d type User => ?a ResponseOnPlatform 1	152_M002_01 hasVisitId 152 | 152 type User => 152_M002_01 ResponseOnPlatform 1
935	Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	420_UM09 hasQuestion UM09 | UM09 hasQuestion_Category Quality => 420_UM09 type Response
822	Rule_5	?a chosen_Answer_Code 5 => ?a ResponseOnPlatform 1	379_SU01_02 chosen_Answer_Code 5 => 379_SU01_02 ResponseOnPlatform 1
866	Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	239_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 239_M005 type Response
46	Rule_10	?a ResponseOnPlatform 1 => ?a type Response	400_SU01_06 ResponseOnPlatform 1 => 400_SU01_06 type Response
1285	Rule_76	?a Response_by_User ?d ?a hasVisitId ?d => ?a type Response	302_M005 Response_by_User 302 | 302_M005 hasVisitId 302 => 302_M005 type Response
991	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 374_SU01_02 hasQuestion SU01_02 => 374_SU01_02 ResponseOnPlatform 1
876	Rule_61	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a type Response	278_M003_01 hasQuestion M003_01 | M003_01 hasQuestion_Category Degree => 278_M003_01 type Response
773	Rule_57	?a Response_by_User ?d ?d type User => ?a ResponseOnPlatform 1	221_M007_01 Response_by_User 221 | 221 type User => 221_M007_01 ResponseOnPlatform 1
4	Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30010003 type Answer => 30010003 hasAnswerScale_Type Nominal
1003	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 313_SU01_02 hasQuestion SU01_02 => 313_SU01_02 ResponseOnPlatform 1
1296	Rule_76	?a Response_by_User ?d ?a hasVisitId ?d => ?a type Response	416_UM07 Response_by_User 416 | 416_UM07 hasVisitId 416 => 416_UM07 type Response
263	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30140005 is_Answer_To UM14 | UM14 type Question => 30140005 hasAnswerScale_Type Nominal
1179	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	255_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 255_M008_01 ResponseOnPlatform 1
1364	Rule_7	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a type Response	202_M004_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 202_M004_01 type Response
443	Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010701 ResponseCode 1 | 1 type User => 20010701 hasAnswerScale_Type Ordinal
1002	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 387_SU01_02 hasQuestion SU01_02 => 387_SU01_02 ResponseOnPlatform 1
1077	Rule_6	?a chosen_Answer_Code 4 => ?a ResponseOnPlatform 1	422_UM17 chosen_Answer_Code 4 => 422_UM17 ResponseOnPlatform 1
837	Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	114_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 114_M008_01 type Response
1334	Rule_77	?a chosen_Answer_Code ?d ?d type User => ?a type Response	341_SU01_03 chosen_Answer_Code 4 | 4 type User => 341_SU01_03 type Response
304	Rule_24	?d hasQuestion_Category Agreement ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	SU01_05 hasQuestion_Category Agreement | 20010501 is_Answer_To SU01_05 => 20010501 hasAnswerScale_Type Ordinal
1170	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	40_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 40_M007_01 ResponseOnPlatform 1
313	Rule_24	?d hasQuestion_Category Agreement ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	SU01_09 hasQuestion_Category Agreement | 20010902 is_Answer_To SU01_09 => 20010902 hasAnswerScale_Type Ordinal
149	Rule_14	?c hasAnswerId ?a ?c type Answer => ?a hasAnswerScale_Type Nominal	30040001 hasAnswerId 30040001 | 30040001 type Answer => 30040001 hasAnswerScale_Type Nominal
574	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	448_UM14 hasQuestion UM14 | UM14 hasQuestion_Category Quality => 448_UM14 ResponseOnPlatform 1
50	Rule_10	?a ResponseOnPlatform 1 => ?a type Response	460_UM13 ResponseOnPlatform 1 => 460_UM13 type Response
1167	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	78_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 78_M005 ResponseOnPlatform 1
726	Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	384_SU01_10 hasQuestion SU01_10 | SU01_10 hasQuestion_Category Agreement => 384_SU01_10 ResponseOnPlatform 1
833	Rule_5	?a chosen_Answer_Code 5 => ?a ResponseOnPlatform 1	487_UM07 chosen_Answer_Code 5 => 487_UM07 ResponseOnPlatform 1
1115	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	64_M002_01 hasQuestion M002_01 | M002_01 type Question => 64_M002_01 type Response
470	Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	374 label Username_374 | 374 label Username_374 => 374 hasUserId 374
971	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 480_UM03 hasQuestion UM03 => 480_UM03 type Response
653	Rule_53	?a hasVisitId ?d ?d type User => ?a ResponseOnPlatform 1	259_M004_01 hasVisitId 259 | 259 type User => 259_M004_01 ResponseOnPlatform 1
399	Rule_27	?d belongsTo SUS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	SU01_03 belongsTo SUS | 20010301 is_Answer_To SU01_03 => 20010301 hasAnswerScale_Type Ordinal
511	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	169_M010_01 hasQuestion M010_01 | M010_01 hasQuestion_Category Degree => 169_M010_01 ResponseOnPlatform 1
320	Rule_24	?d hasQuestion_Category Agreement ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	SU01_06 hasQuestion_Category Agreement | 20010605 is_Answer_To SU01_06 => 20010605 hasAnswerScale_Type Ordinal
19	Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30030002 type Answer => 30030002 hasAnswerScale_Type Nominal
684	Rule_54	?a Response_by_User ?d ?d type User => ?a type Response	221_M007_01 Response_by_User 221 | 221 type User => 221_M007_01 type Response
35	Rule_10	?a ResponseOnPlatform 1 => ?a type Response	116_M007_01 ResponseOnPlatform 1 => 116_M007_01 type Response
902	Rule_62	?d belongsTo ME1 ?a hasQuestion ?d => ?a ResponseOnPlatform 1	M007_01 belongsTo ME1 | 291_M007_01 hasQuestion M007_01 => 291_M007_01 ResponseOnPlatform 1
827	Rule_5	?a chosen_Answer_Code 5 => ?a ResponseOnPlatform 1	310_SU01_01 chosen_Answer_Code 5 => 310_SU01_01 ResponseOnPlatform 1
1339	Rule_77	?a chosen_Answer_Code ?d ?d type User => ?a type Response	432_UM03 chosen_Answer_Code 4 | 4 type User => 432_UM03 type Response
407	Rule_27	?d belongsTo SUS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	SU01_08 belongsTo SUS | 20010803 is_Answer_To SU01_08 => 20010803 hasAnswerScale_Type Ordinal
920	Rule_62	?d belongsTo ME1 ?a hasQuestion ?d => ?a ResponseOnPlatform 1	M007_01 belongsTo ME1 | 145_M007_01 hasQuestion M007_01 => 145_M007_01 ResponseOnPlatform 1
537	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	270_M002_01 hasQuestion M002_01 | M002_01 hasQuestion_Category Degree => 270_M002_01 ResponseOnPlatform 1
758	Rule_57	?a Response_by_User ?d ?d type User => ?a ResponseOnPlatform 1	289_M005 Response_by_User 289 | 289 type User => 289_M005 ResponseOnPlatform 1
1062	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	390_SU01_09 hasQuestion SU01_09 | SU01_09 hasQuestion_Category Agreement => 390_SU01_09 type Response
245	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30130003 is_Answer_To UM13 | UM13 type Question => 30130003 hasAnswerScale_Type Nominal
1127	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	297_M002_01 hasQuestion M002_01 | M002_01 type Question => 297_M002_01 type Response
784	Rule_58	?d belongsTo uMARS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	UM03 belongsTo uMARS | 463_UM03 hasQuestion UM03 => 463_UM03 ResponseOnPlatform 1
489	Rule_3	?a type Response => ?a ResponseOnPlatform 1	365_SU01_02 type Response => 365_SU01_02 ResponseOnPlatform 1
154	Rule_15	?d hasQuestion_Category Quality ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM03 hasQuestion_Category Quality | 30030002 is_Answer_To UM03 => 30030002 hasAnswerScale_Type Nominal
961	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 411_UM03 hasQuestion UM03 => 411_UM03 type Response
853	Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	218_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 218_M008_01 type Response
625	Rule_52	?e hasVisitId ?a ?e hasVisitId ?b => ?a hasUserId ?b	152_M002_01 hasVisitId 152 | 152_M002_01 hasVisitId 152 => 152 hasUserId 152
685	Rule_54	?a Response_by_User ?d ?d type User => ?a type Response	173_M004_01 Response_by_User 173 | 173 type User => 173_M004_01 type Response
569	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	480_UM15 chosen_Answer_Code NO_RECORDED_RESPONSE => 480_UM15 ResponseOnPlatform 1
1421	Rule_87	?f hasUserId ?b ?a hasVisitId ?f => ?a Response_by_User ?b	407 hasUserId 407 | 407_UM03 hasVisitId 407 => 407_UM03 Response_by_User 407
17	Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30010004 type Answer => 30010004 hasAnswerScale_Type Nominal
127	Rule_14	?c hasAnswerId ?a ?c type Answer => ?a hasAnswerScale_Type Nominal	30170001 hasAnswerId 30170001 | 30170001 type Answer => 30170001 hasAnswerScale_Type Nominal
927	Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	474_UM07 hasQuestion UM07 | UM07 hasQuestion_Category Quality => 474_UM07 type Response
980	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 444_UM03 hasQuestion UM03 => 444_UM03 type Response
1464	Rule_8	?a chosen_Answer_Code 5 => ?a type Response	334_SU01_04 chosen_Answer_Code 5 => 334_SU01_04 type Response
190	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM18 belongsTo uMARS | 30180003 is_Answer_To UM18 => 30180003 hasAnswerScale_Type Nominal
1139	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	41_M002_01 hasQuestion M002_01 | M002_01 type Question => 41_M002_01 ResponseOnPlatform 1
992	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 370_SU01_02 hasQuestion SU01_02 => 370_SU01_02 ResponseOnPlatform 1
1458	Rule_8	?a chosen_Answer_Code 5 => ?a type Response	321_SU01_09 chosen_Answer_Code 5 => 321_SU01_09 type Response
1246	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	411_UM17 Response_by_User 411 | 411_UM17 hasVisitId 411 => 411_UM17 ResponseOnPlatform 1
606	Rule_52	?e hasVisitId ?a ?e hasVisitId ?b => ?a hasUserId ?b	71_M004_01 hasVisitId 71 | 71_M004_01 hasVisitId 71 => 71 hasUserId 71
180	Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM03 belongsTo uMARS | 30030001 is_Answer_To UM03 => 30030001 hasAnswerScale_Type Nominal
