Prompt,input_text,output_text,Label,has_rule_context,is_connected
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
173 M003 01 has Response by User with 173. Does 173 M003 01 have type with Response?

###Response:
173 M003 01 has Response by User with 173. The answer is yes.",173 M003 01 has Response by User with 173. Does 173 M003 01 have type with Response?,173 M003 01 has Response by User with 173. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
258 M007 01 has hasQuestion with M007 01. Does 258 M007 01 have hasVisitId with string?

###Response:
258 M007 01 has hasQuestion with M007 01. The answer is yes.",258 M007 01 has hasQuestion with M007 01. Does 258 M007 01 have hasVisitId with string?,258 M007 01 has hasQuestion with M007 01. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
42 M010 01 has ResponseOnPlatform with 1. Does 42 M010 01 have Response by User with 42?

###Response:
42 M010 01 has ResponseOnPlatform with 1. The answer is yes.",42 M010 01 has ResponseOnPlatform with 1. Does 42 M010 01 have Response by User with 42?,42 M010 01 has ResponseOnPlatform with 1. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
464 UM17 has Response by User with 464. 464 has type with User. User has type with Class. Does 464 UM17 have chosen Answer Code with string?

###Response:
464 UM17 has Response by User with 464. 464 has type with User. User has type with Class. The answer is yes.",464 UM17 has Response by User with 464. 464 has type with User. User has type with Class. Does 464 UM17 have chosen Answer Code with string?,464 UM17 has Response by User with 464. 464 has type with User. User has type with Class. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
396 SU01 02 has Response by User with 396. 396 has type with User. User has type with Class. Does 396 SU01 02 have hasVisitId with string?

###Response:
396 SU01 02 has Response by User with 396. 396 has type with User. User has type with Class. The answer is yes.",396 SU01 02 has Response by User with 396. 396 has type with User. User has type with Class. Does 396 SU01 02 have hasVisitId with string?,396 SU01 02 has Response by User with 396. 396 has type with User. User has type with Class. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
170 M002 01 has ResponseOnPlatform with 1. 1 has label with string. Does 170 M002 01 have type with Response?

###Response:
170 M002 01 has ResponseOnPlatform with 1. 1 has label with string. The answer is yes.",170 M002 01 has ResponseOnPlatform with 1. 1 has label with string. Does 170 M002 01 have type with Response?,170 M002 01 has ResponseOnPlatform with 1. 1 has label with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
126 M004 01 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. Does 126 M004 01 have chosen Answer Code with string?

###Response:
126 M004 01 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. The answer is yes.",126 M004 01 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. Does 126 M004 01 have chosen Answer Code with string?,126 M004 01 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
421 UM14 has chosen Answer Code with string. Does 421 UM14 have type with Response?

###Response:
421 UM14 has chosen Answer Code with string. The answer is yes.",421 UM14 has chosen Answer Code with string. Does 421 UM14 have type with Response?,421 UM14 has chosen Answer Code with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
404 UM13 has ResponseOnPlatform with 1. 1 has label with string. Does 404 UM13 have hasQuestion with UM13?

###Response:
404 UM13 has ResponseOnPlatform with 1. 1 has label with string. The answer is yes.",404 UM13 has ResponseOnPlatform with 1. 1 has label with string. Does 404 UM13 have hasQuestion with UM13?,404 UM13 has ResponseOnPlatform with 1. 1 has label with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
161 M005 has Response by User with 161. Does 161 M005 have chosen Answer Code with string?

###Response:
161 M005 has Response by User with 161. The answer is yes.",161 M005 has Response by User with 161. Does 161 M005 have chosen Answer Code with string?,161 M005 has Response by User with 161. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
419 UM13 has hasQuestion with UM13. UM13 has belongsTo with uMARS. uMARS has shortDescription with ""Mobile. Does 419 UM13 have ResponseOnPlatform with 1?

###Response:
419 UM13 has hasQuestion with UM13. UM13 has belongsTo with uMARS. uMARS has shortDescription with ""Mobile. The answer is yes.","419 UM13 has hasQuestion with UM13. UM13 has belongsTo with uMARS. uMARS has shortDescription with ""Mobile. Does 419 UM13 have ResponseOnPlatform with 1?","419 UM13 has hasQuestion with UM13. UM13 has belongsTo with uMARS. uMARS has shortDescription with ""Mobile. The answer is yes.",1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
91 M006 01 has hasVisitId with string. Does 91 M006 01 have hasQuestion with M006 01?

###Response:
91 M006 01 has hasVisitId with string. The answer is yes.",91 M006 01 has hasVisitId with string. Does 91 M006 01 have hasQuestion with M006 01?,91 M006 01 has hasVisitId with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
481 UM10 has chosen Answer Code with string. Does 481 UM10 have Response by User with 481?

###Response:
481 UM10 has chosen Answer Code with string. The answer is yes.",481 UM10 has chosen Answer Code with string. Does 481 UM10 have Response by User with 481?,481 UM10 has chosen Answer Code with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
30110001 has ResponseLabel with ""1. Does 30110001 have is Answer To with UM11?

###Response:
30110001 has ResponseLabel with ""1. The answer is yes.","30110001 has ResponseLabel with ""1. Does 30110001 have is Answer To with UM11?","30110001 has ResponseLabel with ""1. The answer is yes.",1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
30120002 has hasAnswerScale Type with Nominal. Nominal has comment with ""A. Does 30120002 have hasAnswerId with 30120002?

###Response:
30120002 has hasAnswerScale Type with Nominal. Nominal has comment with ""A. The answer is yes.","30120002 has hasAnswerScale Type with Nominal. Nominal has comment with ""A. Does 30120002 have hasAnswerId with 30120002?","30120002 has hasAnswerScale Type with Nominal. Nominal has comment with ""A. The answer is yes.",1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
315 SU01 10 has Response by User with 315. 315 has type with User. Does 315 SU01 10 have ResponseOnPlatform with 1?

###Response:
315 SU01 10 has Response by User with 315. 315 has type with User. The answer is yes.",315 SU01 10 has Response by User with 315. 315 has type with User. Does 315 SU01 10 have ResponseOnPlatform with 1?,315 SU01 10 has Response by User with 315. 315 has type with User. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
471 UM16 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. Does 471 UM16 have type with Response?

###Response:
471 UM16 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. The answer is yes.",471 UM16 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. Does 471 UM16 have type with Response?,471 UM16 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
489 UM26 01 has Response by User with 489. 489 has type with User. User has type with Class. Does 489 UM26 01 have chosen Answer Code with ""Tolle?

###Response:
489 UM26 01 has Response by User with 489. 489 has type with User. User has type with Class. The answer is yes.","489 UM26 01 has Response by User with 489. 489 has type with User. User has type with Class. Does 489 UM26 01 have chosen Answer Code with ""Tolle?",489 UM26 01 has Response by User with 489. 489 has type with User. User has type with Class. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
104 M006 01 has hasVisitId with string. Does 104 M006 01 have type with Response?

###Response:
104 M006 01 has hasVisitId with string. The answer is yes.",104 M006 01 has hasVisitId with string. Does 104 M006 01 have type with Response?,104 M006 01 has hasVisitId with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
357 SU01 07 has hasQuestion with SU01 07. Does 357 SU01 07 have ResponseOnPlatform with 1?

###Response:
357 SU01 07 has hasQuestion with SU01 07. The answer is yes.",357 SU01 07 has hasQuestion with SU01 07. Does 357 SU01 07 have ResponseOnPlatform with 1?,357 SU01 07 has hasQuestion with SU01 07. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
383 SU01 03 has hasQuestion with SU01 03. SU01 03 has hasQuestion Category with Agreement. Agreement has comment with ""Agreement. Does 383 SU01 03 have ResponseOnPlatform with 1?

###Response:
383 SU01 03 has hasQuestion with SU01 03. SU01 03 has hasQuestion Category with Agreement. Agreement has comment with ""Agreement. The answer is yes.","383 SU01 03 has hasQuestion with SU01 03. SU01 03 has hasQuestion Category with Agreement. Agreement has comment with ""Agreement. Does 383 SU01 03 have ResponseOnPlatform with 1?","383 SU01 03 has hasQuestion with SU01 03. SU01 03 has hasQuestion Category with Agreement. Agreement has comment with ""Agreement. The answer is yes.",1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
331 SU01 07 has hasQuestion with SU01 07. SU01 07 has belongsTo with SUS. Does 331 SU01 07 have Response by User with 331?

###Response:
331 SU01 07 has hasQuestion with SU01 07. SU01 07 has belongsTo with SUS. The answer is yes.",331 SU01 07 has hasQuestion with SU01 07. SU01 07 has belongsTo with SUS. Does 331 SU01 07 have Response by User with 331?,331 SU01 07 has hasQuestion with SU01 07. SU01 07 has belongsTo with SUS. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
290 M006 01 has hasVisitId with string. Does 290 M006 01 have Response by User with 290?

###Response:
290 M006 01 has hasVisitId with string. The answer is yes.",290 M006 01 has hasVisitId with string. Does 290 M006 01 have Response by User with 290?,290 M006 01 has hasVisitId with string. The answer is yes.,1,False,True
